Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss
Adem Hecini,Athletics,Athletics Men's 800 metres,ALG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,11.379785530798223,0.3666666666666667,0.2248910636201914,0.0
Ademar Kammler,Athletics,Athletics Men's 20 kilometres Walk,BRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Adewale Olukoju,Athletics,Athletics Men's Discus Throw,NGR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.872930734408692,0.1430573275567083,0.12050042698222557,0.0
Adil Gaid,Judo,Judo Men's Half-Middleweight,MAR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.167728952033471,0.09873344480771892,0.0
Adil Kaaba,Judo,Judo Men's Middleweight,MAR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.6999014494704219,0.17552253597782963,0.0
Adilson Silva,Boxing,Boxing Men's Lightweight,BRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adkhamdzhon Akhilov,Wrestling,"Wrestling Men's Flyweight, Freestyle",UZB,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,20.025914740430363,0.05,0.5746731908605741,0.0
Adler Capelli,Cycling,"Cycling Men's 1,000 metres Time Trial",ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adler Capelli,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",ITA,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adler Volmar,Judo,Judo Men's Half-Middleweight,HAI,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,6.2050219456200315,0.7921738513483386,0.12766656366934004,0.0
Adolfo Jimenez,Archery,Archery Men's Individual,MEX,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adolfo Plaza,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adolfo Plaza,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",ESP,1996.0,No medal,4.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Adriaan Middag,Rowing,Rowing Men's Quadruple Sculls,NED,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adrian Breton,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.733150857231647,0.8843783603304632,0.18684764987122016,0.0
Adrian Carew-dodson,Boxing,Boxing Men's Welterweight,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.19563416176798248,0.09634644555466937,0.0
Adrian Croitoru,Judo,Judo Men's Middleweight,ROU,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Adrian Ellison,Rowing,Rowing Men's Coxed Eights,GBR,1992.0,No medal,9.0,1.0,1992.0,16.0,2.5,16.780712094206443,0.24569699398360773,0.05,0.0
Adrian Ianculescu,Gymnastics,Gymnastics Men's Floor Exercise,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Ianculescu,Gymnastics,Gymnastics Men's Horizontal Bar,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Ianculescu,Gymnastics,Gymnastics Men's Horse Vault,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Ianculescu,Gymnastics,Gymnastics Men's Individual All-Around,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Ianculescu,Gymnastics,Gymnastics Men's Parallel Bars,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Ianculescu,Gymnastics,Gymnastics Men's Pommelled Horse,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Ianculescu,Gymnastics,Gymnastics Men's Rings,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Ianculescu,Gymnastics,Gymnastics Men's Team All-Around,ROU,1996.0,No medal,7.0,1.0,1996.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Moorhouse,Swimming,Swimming Men's 100 metres Breaststroke,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.717724145113225,0.12307692307692308,0.07289147152022295,0.0
Adrian O'connor,Swimming,Swimming Men's 100 metres Backstroke,IRL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.812255028286903,1.0,0.05,0.0
Adrian O'connor,Swimming,Swimming Men's 200 metres Backstroke,IRL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.812255028286903,1.0,0.05,0.0
Adrian Pop,Fencing,"Fencing Men's epee, Individual",ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,5.767066574483134,0.07096443347908155,0.14669355208823043,0.0
Adrian Pop,Fencing,"Fencing Men's epee, Team",ROU,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,5.767066574483134,0.07096443347908155,0.14669355208823043,0.0
Adrian Popovici,Handball,Handball Men's Handball,ROU,1992.0,No medal,15.0,1.0,1992.0,16.0,2.5,6.061882116424869,0.523173875948035,0.08630551795169261,0.0
Adrian Romero,Swimming,Swimming Men's 100 metres Freestyle,GUM,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adrian Romero,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,GUM,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adrian Romero,Swimming,Swimming Men's 4 x 100 metres Medley Relay,GUM,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adrian Romero,Swimming,Swimming Men's 50 metres Freestyle,GUM,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adrian Sandu,Gymnastics,Gymnastics Men's Floor Exercise,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Sandu,Gymnastics,Gymnastics Men's Horizontal Bar,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Sandu,Gymnastics,Gymnastics Men's Horse Vault,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Sandu,Gymnastics,Gymnastics Men's Individual All-Around,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Sandu,Gymnastics,Gymnastics Men's Parallel Bars,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Sandu,Gymnastics,Gymnastics Men's Pommelled Horse,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Sandu,Gymnastics,Gymnastics Men's Rings,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Sandu,Gymnastics,Gymnastics Men's Team All-Around,ROU,1992.0,No medal,6.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian Stead,Sailing,Sailing Mixed Three Person Keelboat,GBR,1996.0,No medal,3.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adrian Stead,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adrian Toader,Modern Pentathlon,Modern Pentathlon Men's Individual,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.704930234980579,0.45757357516298736,0.0
Adrian-Francisc Gal,Gymnastics,Gymnastics Men's Floor Exercise,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian-Francisc Gal,Gymnastics,Gymnastics Men's Horizontal Bar,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian-Francisc Gal,Gymnastics,Gymnastics Men's Horse Vault,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian-Francisc Gal,Gymnastics,Gymnastics Men's Individual All-Around,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian-Francisc Gal,Gymnastics,Gymnastics Men's Parallel Bars,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian-Francisc Gal,Gymnastics,Gymnastics Men's Pommelled Horse,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian-Francisc Gal,Gymnastics,Gymnastics Men's Rings,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adrian-Francisc Gal,Gymnastics,Gymnastics Men's Team All-Around,ROU,1992.0,No medal,6.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Adriana (-huybrehts),Archery,Archery Women's Individual,NED,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adriana (-huybrehts),Archery,Archery Women's Team,NED,1992.0,No medal,3.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adriana Chamajov,Basketball,Basketball Women's Basketball,TCH,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.7001390623388531,0.3075545266071822,0.0
Adriana Chelariu-bazon,Rowing,Rowing Women's Coxed Eights,ROU,1992.0,Silver,9.0,6.0,1992.0,16.0,7.5,16.010346539639393,0.28750000000000003,0.3642531954386561,0.0
Adriana Chelariu-bazon,Rowing,Rowing Women's Coxless Fours,ROU,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,16.010346539639393,0.28750000000000003,0.3642531954386561,0.0
Adriana Miranda,Athletics,Athletics Women's Marathon,MEX,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adriana Nstase-simion-zamfir,Table Tennis,Table Tennis Women's Doubles,ROU,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Adriana Nstase-simion-zamfir,Table Tennis,Table Tennis Women's Singles,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Adriana Plaats,Swimming,Swimming Women's 200 metres Freestyle,NED,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Adriana Plaats,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NED,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Adriana Samuel,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,BRA,1996.0,Silver,2.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.644506660846276,0.31007190730886375,0.0
Adriana Santos,Basketball,Basketball Women's Basketball,BRA,1996.0,Silver,12.0,6.0,1992.0,20.0,1.585503803159155,4.0,1.0,0.05,6.048384286829674
Adriana Serra-zanetti,Tennis,Tennis Women's Singles,ITA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adrienn Hormay,Fencing,"Fencing Women's epee, Individual",HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,7.188872485438852,0.05943224308680312,0.23783333103688342,0.0
Adrienn Hormay,Fencing,"Fencing Women's epee, Team",HUN,1996.0,No medal,3.0,1.0,1996.0,16.0,2.5,7.188872485438852,0.05943224308680312,0.23783333103688342,0.0
Adrienn Nyeste,Gymnastics,Gymnastics Women's Balance Beam,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Nyeste,Gymnastics,Gymnastics Women's Floor Exercise,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Nyeste,Gymnastics,Gymnastics Women's Horse Vault,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Nyeste,Gymnastics,Gymnastics Women's Individual All-Around,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Nyeste,Gymnastics,Gymnastics Women's Team All-Around,HUN,1996.0,No medal,7.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Nyeste,Gymnastics,Gymnastics Women's Uneven Bars,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Varga,Gymnastics,Gymnastics Women's Balance Beam,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Varga,Gymnastics,Gymnastics Women's Floor Exercise,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Varga,Gymnastics,Gymnastics Women's Horse Vault,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Varga,Gymnastics,Gymnastics Women's Individual All-Around,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Varga,Gymnastics,Gymnastics Women's Team All-Around,HUN,1996.0,No medal,7.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienn Varga,Gymnastics,Gymnastics Women's Uneven Bars,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Adrienne Dykman,Archery,Archery Women's Individual,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,7.0567209259821535,0.525,0.05,0.0
Adrienne Dykman,Archery,Archery Women's Team,USA,1996.0,No medal,3.0,1.0,1996.0,16.0,2.5,7.0567209259821535,0.525,0.05,0.0
Adrin Annus,Athletics,Athletics Men's Hammer Throw,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Adrin Carusilo,Hockey,Hockey Men's Hockey,ARG,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Adrin Popa,Weightlifting,Weightlifting Men's Featherweight,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.76038658461825,1.0,0.05,0.0
Afanasijs Kuzmins,Shooting,"Shooting Men's Air Pistol, 10 metres",LAT,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,20.011371515336958,0.05,0.4478704745297349,0.0
Afanasijs Kuzmins,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",LAT,1996.0,No medal,1.0,1.0,1992.0,20.0,1.0058677113090204,20.011371515336958,0.05,0.4478704745297349,6.508210773218693e-05
Afo Duodu,Football,Football Men's Football,GHA,1996.0,No medal,16.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.0854769197284165,0.33985569120643855,0.0
Afonso Agra,Football,Football Men's Football,POR,1996.0,No medal,19.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.9729055642805602,0.2608126243088054,0.0
Afonso Ferraz,Athletics,Athletics Men's 100 metres,ANG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Agata Jaroszek-karczmarek,Athletics,Athletics Women's Long Jump,POL,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Agatha Knaap,Badminton,Badminton Women's Singles,NED,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Agathangelos Tsiripidis,Boxing,Boxing Men's Bantamweight,GRE,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.7847465404668307,0.4683751086980594,0.0
Agathi Kasoumi,Shooting,"Shooting Women's Air Pistol, 10 metres",GRE,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Agathi Kasoumi,Shooting,"Shooting Women's Sporting Pistol, 25 metres",GRE,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Agberto Matos,Handball,Handball Men's Handball,BRA,1996.0,No medal,16.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.08240045925974747,0.2823526098614762,0.0
Aggripa Matshameko,Athletics,Athletics Men's 4 x 400 metres Relay,BOT,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Aghasi Manukyan,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",ARM,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.15018753302851792,0.23386888889430346,0.0
Aghvan Grigoryan,Weightlifting,Weightlifting Men's Heavyweight I,ARM,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,20.025914740430363,0.05,0.5746731908605741,0.0
Agnaldo Magalhes,Boxing,Boxing Men's Lightweight,BRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Agnese (-andrei),Athletics,Athletics Women's Discus Throw,ITA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Agnese (rubene-),Tennis,Tennis Women's Doubles,LAT,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.4526410515084735,0.4623806337876071,0.0
Agnese (rubene-),Tennis,Tennis Women's Singles,LAT,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08603619844324939,0.06304293635307354,0.0
Agnese Ozolia,Swimming,Swimming Women's 50 metres Freestyle,LAT,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Agneta Andersson,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",SWE,1996.0,Gold,2.0,10.0,1992.0,20.0,3.604698721349654,4.0,1.0,0.05,3.638065239501564
Agneta Andersson,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",SWE,1996.0,Bronze,4.0,4.0,1992.0,20.0,2.550015427383448,28.0,0.1438120759026786,0.05,0.1117326557459102
Agnete Carlsen,Football,Football Women's Football,NOR,1996.0,Bronze,16.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.8946392306721719,0.46701514315668946,0.0
Agnieszka Szuchnicka,Fencing,"Fencing Women's Foil, Team",POL,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,5.927708403991963,0.06173535407782859,0.17167834374206564,0.0
Agostino Abbagnale,Rowing,Rowing Men's Double Sculls,ITA,1996.0,Gold,2.0,10.0,1996.0,16.0,11.5,14.65927282484894,0.05,0.19879456488144914,0.0
Agustin Castillo,Boxing,Boxing Men's Bantamweight,DOM,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.2061603265470066,0.23511324728437016,0.0
Agustina Abi,Handball,Handball Women's Handball,NGR,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,5.700933044040268,0.8766519077942404,0.15377341544588352,0.0
Agustn Alkorta,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.40771498061307554,0.10432756926941644,0.0
Agustn Cano,Rowing,Rowing Men's Lightweight Double Sculls,ARG,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Agustn Dez J.,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",ESP,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Agustn Fiorilli,Swimming,"Swimming Men's 1,500 metres Freestyle",ARG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.43533022015555545,0.39182859531345954,0.0
Agustn Fiorilli,Swimming,Swimming Men's 400 metres Freestyle,ARG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2747590069918976,0.3687837217809023,0.0
Ahad Pazach,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",IRI,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Ahad Saleh,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",IRI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Ahamada Moudhir,Athletics,Athletics Women's 400 metres,COM,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.6914463407268001,0.4925321534773984,0.0
Ahmad Al-aosta,Wrestling,"Wrestling Men's Lightweight, Freestyle",SYR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Ahmad Faraj,Swimming,Swimming Men's 100 metres Freestyle,UAE,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.6761535100848485,0.39854683777835087,0.0
Ahmad Faraj,Swimming,Swimming Men's 200 metres Freestyle,UAE,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.36679110137738447,0.3325234903084678,0.0
Ahmad Faraj,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,UAE,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.7057815561688505,0.19256876701732023,0.0
Ahmad Faraj,Swimming,Swimming Men's 4 x 100 metres Medley Relay,UAE,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.9195828194607236,0.4632303028110477,0.0
Ahmad Faraj,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,UAE,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.6271838049789217,0.20231866404000898,0.0
Ahmad Faraj,Swimming,Swimming Men's 50 metres Freestyle,UAE,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.5416956560426031,0.2911505054176822,0.0
Ahmad Hajji,Football,Football Men's Football,KUW,1992.0,No medal,19.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.6444472282706368,0.4763163820122764,0.0
Ahmed (jindiyeh-),Boxing,Boxing Men's Middleweight,ALG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.54762920164383,0.3553380259151706,0.0
Ahmed Abidin,Hockey,Hockey Men's Hockey,MAS,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Ahmed Aboud,Boxing,Boxing Men's Bantamweight,IRQ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.270268477498911,0.6784954929385115,0.1588882525114887,0.0
Ahmed Agabus,Athletics,Athletics Men's 4 x 400 metres Relay,GHA,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,7.975891730229552,0.06061711156139518,0.06810498556223937,0.0
Ahmed Ahmed J.,Boxing,Boxing Men's Super-Heavyweight,EGY,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3883924004488374,0.41013293309558446,0.0
Ahmed Al-saie,Sailing,Sailing Mixed Three Person Keelboat,BRN,1996.0,No medal,3.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.9654722792711109,0.31523967328674013,0.0
Ahmed Al-shiekh,Judo,Judo Men's Half-Middleweight,YEM,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.24604714661764066,0.12438365845518057,0.0
Ahmed Ali J.,Handball,Handball Men's Handball,EGY,1996.0,No medal,16.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.07071270245576726,0.3322461434055297,0.0
Ahmed Bahja,Football,Football Men's Football,MAR,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.5382745433816959,0.050113579737883544,0.0
Ahmed Bashir,Athletics,Athletics Men's 100 metres,OMA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.9570423122880949,0.2828846409223219,0.0
