NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
KGZ,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.2524250838411886
KIR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.2524250838411886
KOR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.1236882910821823
KUW,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.2524250838411886
LAO,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.2524250838411886
LBR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.176697558688832
LCA,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.1236882910821823
LIB,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.176697558688832
LTU,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.5373048213191014
MAD,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.4842955537124517
MDV,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.176697558688832
MEX,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.2524250838411886
MKD,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.613032346471458
MLI,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.176697558688832
MLT,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.5373048213191014
MNE,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
MTN,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.78972990516029
NCA,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
NED,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.0
NEP,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.5373048213191014
NGR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,1.935018571274025
NOR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
OMA,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
PAK,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
PHI,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.176697558688832
PLE,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
PLW,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.4291226425300205
PNG,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.2524250838411886
POL,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
POR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.0
PUR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.0
RSA,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.2524250838411886
RUS,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,2.386859471349753
SCG,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.176697558688832
SEN,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.176697558688832
SEY,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.176697558688832
SKN,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.5373048213191014
SLE,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.78972990516029
SLO,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.7367206375536404
SOL,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.6609931124012838
SOM,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.2524250838411886
SRI,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.1236882910821823
STP,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.1236882910821823
SUI,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.1236882910821823
THA,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
TKM,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
TPE,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.176697558688832
TTO,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,1.4352169052684722
TUV,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
UKR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,1.0371064873246545
USA,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,1.5810825430024162
UZB,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.5528109336122029
VAN,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.613032346471458
VIE,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
VIN,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3003858497710144
YEM,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.3606072626302694
ZAM,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.2524250838411886
ZIM,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.2524250838411886
AFG,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.2524250838411886
ALG,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.2524250838411886
ANG,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
ARG,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.1236882910821823
AUS,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.5528109336122029
AZE,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.176697558688832
BAH,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.3606072626302694
BLR,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.4842955537124517
CAF,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.3606072626302694
CAN,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.3761133749233709
CHN,Boxing,Boxing Men's Welterweight,0.0,0.613032346471458,0.0,0.0
CMR,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.4842955537124517
COL,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.4291226425300205
CUB,Boxing,Boxing Men's Welterweight,0.0,0.78972990516029,0.0,0.0
DEN,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.1236882910821823
DOM,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.6609931124012838
ECU,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.1236882910821823
EGY,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.78972990516029
ESP,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
EUN,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
FRA,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.7367206375536404
GBR,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.3606072626302694
GEO,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.4842955537124517
GER,Boxing,Boxing Men's Welterweight,0.0,0.0,0.5373048213191014,0.0
GRE,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.2524250838411886
GRN,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.3606072626302694
GUY,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
HAI,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.2524250838411886
HUN,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.3761133749233709
IRI,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.176697558688832
IRL,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
ISV,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.3606072626302694
ITA,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.176697558688832
JPN,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
KAZ,Boxing,Boxing Men's Welterweight,0.0,0.0,0.9134181962424724,0.0
KEN,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.1236882910821823
KGZ,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.1236882910821823
KOR,Boxing,Boxing Men's Welterweight,0.0,0.0,0.5528109336122029,0.0
LES,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.176697558688832
LTU,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.2524250838411886
MAR,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.7367206375536404
MDA,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.176697558688832
MEX,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.1236882910821823
MOZ,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.1236882910821823
NAM,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.5373048213191014
NCA,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
NGR,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
PAK,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.3003858497710144
POL,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
PUR,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.3003858497710144
ROU,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.3003858497710144
RSA,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
RUS,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.4842955537124517
SAM,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
SCG,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.176697558688832
SWE,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.0
TAN,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.1236882910821823
TGA,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.1236882910821823
THA,Boxing,Boxing Men's Welterweight,0.0,0.0,0.4842955537124517,0.0
TKM,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.2524250838411886
TUN,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.1236882910821823
TUR,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.6609931124012838
UGA,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.2524250838411886
UKR,Boxing,Boxing Men's Welterweight,0.0,0.9134181962424724,0.0,0.0
USA,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.8515740507013811
UZB,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.6609931124012838
VEN,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.2524250838411886
ZAM,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.5373048213191014
AFG,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.2524250838411886
ALG,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.2524250838411886
ANG,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.2524250838411886
ARG,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.4291226425300205
AUS,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.2120370704265983
AUT,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.1236882910821823
BEL,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.4291226425300205
BRA,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.3606072626302694
CAN,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.2524250838411886
CHN,Judo,Judo Women's Middleweight,0.0,0.0,0.3003858497710144,0.0
CIV,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.176697558688832
COL,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.3606072626302694
CUB,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.4291226425300205
CZE,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.3003858497710144
DOM,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.1236882910821823
ESP,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.78972990516029
EUN,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.0
FIJ,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.3606072626302694
FRA,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.6609931124012838
GAB,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.1236882910821823
GBR,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.1236882910821823
GER,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.5528109336122029
GRE,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.2524250838411886
GUI,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.176697558688832
GUM,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.0
HUN,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.3606072626302694
INA,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.176697558688832
ITA,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.176697558688832
JPN,Judo,Judo Women's Middleweight,0.3003858497710144,0.0,0.0,0.0
KAZ,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.3606072626302694
KOR,Judo,Judo Women's Middleweight,0.0,0.0,0.7367206375536404,0.0
MGL,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.176697558688832
MRI,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.1236882910821823
NED,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.3003858497710144
POL,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.7367206375536404
PRK,Judo,Judo Women's Middleweight,0.2524250838411886,0.0,0.0,0.0
RUS,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.3003858497710144
SEN,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.3606072626302694
SLO,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.2524250838411886
TKM,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.2524250838411886
TPE,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.2524250838411886
TUN,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.176697558688832
UKR,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.5373048213191014
USA,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.8515740507013811
VEN,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.176697558688832
AFG,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
ARG,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.0
AUS,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
AUT,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.0
AZE,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.2524250838411886
BEN,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.0
BRA,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.2524250838411886,0.0
CAF,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.2524250838411886
CUB,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
DEN,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.2524250838411886
EGY,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.2524250838411886
ESP,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.0
GER,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
GUA,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.2524250838411886
IRI,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.0
ITA,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.2524250838411886
KGZ,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
KOR,Taekwondo,Taekwondo Men's Featherweight,0.613032346471458,0.0,0.0,0.0
LBA,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.0
MEX,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
MON,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.0
NED,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
NGR,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
NZL,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
PER,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
RSA,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.2524250838411886
RUS,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.0
TPE,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.613032346471458,0.0
TUN,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.2524250838411886
TUR,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
USA,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.3606072626302694,0.0
UZB,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.3606072626302694
VEN,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.2524250838411886
AFG,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.3606072626302694
ARG,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.0
AUS,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.3606072626302694
BEN,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.3606072626302694
BIZ,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.3606072626302694
BRA,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.613032346471458,0.0
DOM,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2524250838411886
EGY,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2524250838411886
ESP,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2524250838411886
GBR,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.613032346471458,0.0
GER,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.3606072626302694
GRE,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.0
GUA,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.0
HUN,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.0
INA,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2524250838411886
IRI,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.3606072626302694,0.0
JPN,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.0
KEN,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.3606072626302694
KUW,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.0
LBA,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2524250838411886
MAR,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.0
MEX,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.613032346471458
PHI,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2524250838411886
POR,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.3606072626302694
RUS,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2524250838411886
SWZ,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.0
THA,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.613032346471458
TPE,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.2524250838411886,0.0
UKR,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2524250838411886
USA,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.0
VIE,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2524250838411886
YEM,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2524250838411886
AFG,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.2524250838411886
ARM,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.176697558688832
AUS,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.2120370704265983
AZE,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.78972990516029
BLR,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.9134181962424724
BUL,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.2524250838411886
CAM,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.1236882910821823
CAN,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.176697558688832
CHN,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.613032346471458
COL,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.3606072626302694
CUB,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.613032346471458
CYP,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.1236882910821823
ESP,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.3606072626302694
EUN,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.0
GBS,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.176697558688832
GEO,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.5373048213191014
GER,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.3003858497710144
GRE,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.4291226425300205
HUN,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.1236882910821823
IND,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.2524250838411886
IRI,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.9134181962424724
ITA,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.0
JPN,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.7367206375536404
KAZ,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.78972990516029,0.0
KOR,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.3761133749233709
LAT,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.0
MDA,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.4291226425300205
MGL,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.4291226425300205
PER,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.1236882910821823
POL,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.1236882910821823
PRK,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.78972990516029,0.0,0.0
PUR,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.0
ROU,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.4842955537124517
RSA,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.2524250838411886
RUS,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.9134181962424724,0.0
SEN,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.3606072626302694
SUI,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.0
SVK,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.176697558688832
TUR,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.5373048213191014
UKR,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.5528109336122029
USA,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.8515740507013811
UZB,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.5528109336122029,0.0,0.0,0.0
AHO,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.0
AUS,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.2120370704265983
AUT,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.2473765821643647
BAH,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.3606072626302694
BAR,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.9664274638491218
BEL,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.3710648732465472
BLR,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.3606072626302694
BRA,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,1.1607947784068369
BRN,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.1236882910821823
BUL,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.176697558688832
CAN,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.5528109336122029
CAY,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.3606072626302694
CGO,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.1236882910821823
CHN,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,1.3497529840250984
COL,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.2524250838411886
CPV,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.1236882910821823
CRO,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.2524250838411886
CUB,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,1.0371064873246545
CYP,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.1236882910821823
CZE,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.8449028163427211
ECU,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.2524250838411886
ESP,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.8604089286358227
EST,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.2524250838411886
EUN,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.0
FIJ,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.1236882910821823
FIN,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.0
FRA,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,1.0371064873246545
