NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
ARG,Athletics,"Athletics Women's 3,000 metres Steeplechase",0.0,0.0,0.0,0.6033472372984787
ARG,Athletics,"Athletics Women's 5,000 metres",0.0,0.0,0.0,0.0367788596481495
ARG,Athletics,Athletics Women's 800 metres,0.0,0.0,0.0,0.0257452017537047
ARG,Athletics,Athletics Women's Discus Throw,0.0,0.0,0.0,0.1008040989948263
ARG,Athletics,Athletics Women's Hammer Throw,0.0,0.0,0.0,0.0525412280687851
ARG,Athletics,Athletics Women's High Jump,0.0,0.0,0.0,0.0367788596481495
ARG,Athletics,Athletics Women's Javelin Throw,0.0,0.0,0.0,0.0525412280687851
ARG,Athletics,Athletics Women's Long Jump,0.0,0.0,0.0,0.0257452017537047
ARG,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,1.3922079004781922
ARG,Athletics,Athletics Women's Pole Vault,0.0,0.0,0.0,0.0
ARG,Athletics,Men's 400m,0.0,0.0,0.0,0.3126151488593153
ARG,Athletics,Men's Hammer Throw,0.0,0.0,0.0,0.3126151488593153
ARG,Athletics,Men's Marathon,0.0,0.0,0.0,0.0
ARG,Athletics,Men's Pole Vault,0.0,0.0,0.0,0.0
ARG,Athletics,Men's Shot Put,0.0,0.0,0.0,0.3126151488593153
ARG,Athletics,Women's 3000m Steeplechase,0.0,0.0,0.0,0.0
ARG,Athletics,Women's Marathon,0.0,0.0,0.0,0.6252302977186307
ARG,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.49475389420861404
ARG,Basketball,Men Team,0.0,0.0,0.0,0.0
ARG,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,0.0,0.0,0.0,0.03677885964814955
ARG,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,0.0,0.0,0.0,0.4089006147079845
ARG,Beach Volleyball,Men Team,0.0,0.0,0.0,0.0
ARG,Beach Volleyball,Women Team,0.0,0.0,0.0,0.0
ARG,Boxing,Boxing Men's Bantamweight,0.0,0.0,0.0,0.1440058557068947
ARG,Boxing,Boxing Men's Featherweight,0.0,0.0,0.0,0.1150652894706393
ARG,Boxing,Boxing Men's Flyweight,0.0,0.0,0.0,0.6290924390521833
ARG,Boxing,Boxing Men's Heavyweight,0.0,0.0,0.0,0.1072269960587451
ARG,Boxing,Boxing Men's Light-Flyweight,0.0,0.0,0.0,0.6033472372984787
ARG,Boxing,Boxing Men's Light-Heavyweight,0.0,0.0,0.0,0.0367788596481495
ARG,Boxing,Boxing Men's Light-Middleweight,0.0,0.0,0.0,0.0257452017537047
ARG,Boxing,Boxing Men's Light-Welterweight,0.0,0.0,0.0,0.0367788596481495
ARG,Boxing,Boxing Men's Lightweight,0.0,0.0,0.0,0.6290924390521833
ARG,Boxing,Boxing Men's Middleweight,0.0,0.0,0.0,0.1118377568892712
ARG,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.6290924390521833
ARG,Boxing,Men's Feather (52-57kg),0.0,0.0,0.0,0.0
ARG,Boxing,Men's Fly (48-52kg),0.0,0.0,0.0,0.0
ARG,Boxing,Men's Middle (69-75kg),0.0,0.0,0.0,0.0
ARG,Boxing,Men's Welter (63-69kg),0.0,0.0,0.0,0.0
ARG,Boxing,Women's Light (57-60kg),0.0,0.0,0.0,0.0
ARG,Canoeing,"Canoeing Men's Canadian Singles, Slalom",0.0,0.0,0.0,0.1072269960587451
ARG,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0.0,0.0,0.0,0.0441346315777795
ARG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ARG,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",0.0,0.0,0.0,0.0257452017537047
ARG,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",0.0,0.0,0.0,0.6033472372984787
ARG,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0.0,0.0,0.0,0.1375829586429759
ARG,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",0.0,0.0,0.0,0.6033472372984787
ARG,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",0.0,0.0,0.0,0.6860196576594646
ARG,Canoeing,"Canoeing Men's Kayak Singles, Slalom",0.0,0.0,0.0,0.0
ARG,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",0.0,0.0,0.0,0.6033472372984787
ARG,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",0.0,0.0,0.0,0.6033472372984787
ARG,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.1276001253099067
ARG,Canoeing,Men's Kayak,0.0,0.0,0.0,0.0
ARG,Canoeing,Men's Kayak Single 1000m,0.0,0.0,0.0,0.0
ARG,Canoeing,Men's Kayak Single 200m,0.0,0.0,0.0,0.0
ARG,Canoeing,Women's Kayak Single 200m,0.0,0.0,0.0,0.0
ARG,Canoeing,Women's Kayak Single 500m,0.0,0.0,0.0,0.0
ARG,Cycling,"Cycling Men's 1,000 metres Time Trial",0.0,0.0,0.0,0.0257452017537047
ARG,Cycling,Cycling Men's BMX,0.0,0.0,0.0,0.7105742333572237
ARG,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",0.0,0.0,0.0,0.0257452017537047
ARG,Cycling,Cycling Men's Individual Time Trial,0.0,0.0,0.0,0.6784061345396003
ARG,Cycling,Cycling Men's Madison,0.0,0.0,0.0,0.0525412280687851
ARG,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.2716059810168014
ARG,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
ARG,Cycling,Cycling Men's Points Race,0.0,0.0,0.0,0.0257452017537047
ARG,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,1.590588565886477
ARG,Cycling,Cycling Men's Sprint,0.0,0.0,0.0,0.0
ARG,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",0.0,0.0,0.0,0.034939916665742074
ARG,Cycling,Cycling Women's BMX,0.0,0.0,0.0,0.6033472372984787
ARG,Cycling,"Cycling Women's Mountainbike, Cross-Country",0.0,0.0,0.0,0.0367788596481495
ARG,Diving,Diving Women's Platform,0.0,0.0,0.0,0.0
ARG,Diving,Diving Women's Springboard,0.0,0.0,0.0,0.0367788596481495
ARG,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,2.2897109560646265
ARG,Equestrian,"Equestrian Mixed Jumping, Team",0.0,0.0,0.0,0.6816336671209684
ARG,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.0257452017537047
ARG,Equestrian,Jumping Individual,0.0,0.0,0.0,0.3126151488593153
ARG,Equestrian,Jumping Team,0.0,0.0,0.0,0.0
ARG,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.0257452017537047
ARG,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.0367788596481495
ARG,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
ARG,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.0514904035074094
ARG,Fencing,"Fencing Women's Foil, Team",0.0,0.0,0.0,0.0257452017537047
ARG,Fencing,"Fencing Women's Sabre, Individual",0.0,0.0,0.0,0.1072269960587451
ARG,Fencing,Men's Sabre Individual,0.0,0.0,0.0,0.3126151488593153
ARG,Fencing,Women's Sabre Individual,0.0,0.0,0.0,0.0
ARG,Football,Football Men's Football,0.0,0.0,0.0,0.7566925643620901
ARG,Football,Football Women's Football,0.0,0.0,0.0,0.0750588972411216
ARG,Football,Men,0.0,0.0,0.0,0.0
ARG,Football,Men Team,0.0,0.0,0.0,0.0
ARG,Gymnastics,Gymnastics Men's Floor Exercise,0.0,0.0,0.0,0.1329721978124498
ARG,Gymnastics,Gymnastics Men's Horizontal Bar,0.0,0.0,0.0,0.6290924390521833
ARG,Gymnastics,Gymnastics Men's Horse Vault,0.0,0.0,0.0,0.0257452017537047
ARG,Gymnastics,Gymnastics Men's Individual All-Around,0.0,0.0,0.0,0.0257452017537047
ARG,Gymnastics,Gymnastics Men's Parallel Bars,0.0,0.0,0.0,0.0257452017537047
ARG,Gymnastics,Gymnastics Men's Pommelled Horse,0.0,0.0,0.0,0.0257452017537047
ARG,Gymnastics,Gymnastics Men's Rings,0.0,0.0,0.0,0.1329721978124498
ARG,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,0.8256395228278631
ARG,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,0.8256395228278631
ARG,Gymnastics,Gymnastics Women's Horse Vault,0.0,0.0,0.0,0.1150652894706393
ARG,Gymnastics,Gymnastics Women's Individual All-Around,0.0,0.0,0.0,0.8256395228278631
ARG,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,0.8256395228278631
ARG,Gymnastics,Women's All-Around,0.0,0.0,0.0,0.0
ARG,Gymnastics,Women's Balance Beam,0.0,0.0,0.0,0.0
ARG,Gymnastics,Women's Floor Exercise,0.0,0.0,0.0,0.0
ARG,Gymnastics,Women's Uneven Bars,0.0,0.0,0.0,0.0
ARG,Gymnastics,Women's Vault,0.0,0.0,0.0,0.0
ARG,Hockey,Hockey Men's Hockey,0.0,0.0,0.0,0.7271743126845681
ARG,Hockey,Hockey Women's Hockey,0.0,0.0,0.0,0.6828636514241554
ARG,Hockey,Men,0.0,0.0,0.0,0.0
ARG,Hockey,Men Team,0.0,0.0,0.0,0.0
ARG,Hockey,Women,0.0,0.0,0.0,0.0
ARG,Hockey,Women Team,0.0,0.0,0.0,0.0
ARG,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0782864298224898
ARG,Judo,Judo Men's Half-Heavyweight,0.0,0.0,0.0,0.2605723231223565
ARG,Judo,Judo Men's Half-Lightweight,0.0,0.0,0.0,0.0893200877169346
ARG,Judo,Judo Men's Half-Middleweight,0.0,0.0,0.0,0.1276001253099067
ARG,Judo,Judo Men's Heavyweight,0.0,0.0,0.0,0.0750588972411216
ARG,Judo,Judo Men's Lightweight,0.0,0.0,0.0,0.1533453270636114
ARG,Judo,Judo Men's Middleweight,0.0,0.0,0.0,0.244809954701721
ARG,Judo,Judo Women's Extra-Lightweight,0.0,0.0,0.0,0.0750588972411216
ARG,Judo,Judo Women's Half-Heavyweight,0.0,0.0,0.0,0.0750588972411216
ARG,Judo,Judo Women's Half-Lightweight,0.0,0.0,0.0,0.0
ARG,Judo,Judo Women's Half-Middleweight,0.0,0.0,0.0,0.0525412280687851
ARG,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.0893200877169346
ARG,Judo,Men -81 kg,0.0,0.0,0.0,0.0
ARG,Judo,Women -48 kg,0.0,0.0,0.0,0.0
ARG,Judo,Women -52 kg,0.0,0.0,0.0,0.3126151488593153
ARG,Rowing,Lightweight Men's Double Sculls,0.0,0.0,0.0,0.0
ARG,Rowing,Lightweight Women's Double Sculls,0.0,0.0,0.0,0.0
ARG,Rowing,Lightweight Women's Double Sculls Team,0.0,0.0,0.0,0.0
ARG,Rowing,Rowing Men's Coxed Pairs,0.0,0.0,0.0,0.0
ARG,Rowing,Rowing Men's Coxless Fours,0.0,0.0,0.0,0.0257452017537047
ARG,Rowing,Rowing Men's Coxless Pairs,0.0,0.0,0.0,0.11506528947063935
ARG,Rowing,Rowing Men's Double Sculls,0.0,0.0,0.0,0.1072269960587451
ARG,Rowing,Rowing Men's Lightweight Coxless Fours,0.0,0.0,0.0,0.0
ARG,Rowing,Rowing Men's Lightweight Double Sculls,0.0,0.0,0.0,0.1440058557068947
ARG,Rowing,Rowing Men's Quadruple Sculls,0.0,0.0,0.0,0.0257452017537047
ARG,Rowing,Rowing Men's Single Sculls,0.0,0.0,0.0,0.6558884653672638
ARG,Rowing,Rowing Women's Coxless Pairs,0.0,0.0,0.0,0.13297219781244984
ARG,Rowing,Rowing Women's Double Sculls,0.0,0.0,0.0,0.0257452017537047
ARG,Rowing,Rowing Women's Lightweight Double Sculls,0.0,0.0,0.0,0.14293358574630724
ARG,Rowing,Rowing Women's Single Sculls,0.0,0.0,0.0,0.2973511827705061
ARG,Sailing,Men's Dinghy,0.0,0.0,0.0,0.0
ARG,Sailing,Men's One Person Dinghy (Heavyweight) - Finn,0.0,0.0,0.0,0.0
ARG,Sailing,Men's One Person Dinghy - Laser,0.0,0.0,0.0,0.0
ARG,Sailing,Men's Windsurfer - RS:X,0.0,0.0,0.0,0.0
ARG,Sailing,Men's Windsurfing,0.0,0.0,0.0,0.0
ARG,Sailing,Mixed Multihull,0.0,0.0,0.0,0.0
ARG,Sailing,Mixed Multihull - Nacra 17 Foiling Team,0.0,0.0,0.0,0.0
ARG,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.1276001253099067
ARG,Sailing,Sailing Men's One Person Heavyweight Dinghy,0.0,0.0,0.0,0.6033472372984787
ARG,Sailing,Sailing Men's Skiff,0.0,0.0,0.0,1.2066944745969574
ARG,Sailing,Sailing Men's Two Person Dinghy,0.0,0.0,0.0,0.2322751188624537
ARG,Sailing,Sailing Men's Windsurfer,0.0,0.0,0.0,0.6558884653672638
ARG,Sailing,Sailing Mixed Multihull,0.0,0.0,0.0,0.1260989473650842
ARG,Sailing,Sailing Mixed One Person Dinghy,0.0,0.0,0.0,0.0367788596481495
ARG,Sailing,Sailing Mixed Two Person Keelboat,0.0,0.0,0.0,1.2892669518948532
ARG,Sailing,Sailing Women's One Person Dinghy,0.0,0.0,0.0,0.704151336293305
ARG,Sailing,Sailing Women's Skiff,0.0,0.0,0.0,0.0
ARG,Sailing,Sailing Women's Two Person Dinghy,0.0,0.0,0.0,0.1633281603966805
ARG,Sailing,Sailing Women's Windsurfer,0.0,0.0,0.0,0.8639195604208351
ARG,Sailing,Women's Dinghy,0.0,0.0,0.0,0.0
ARG,Sailing,Women's Kite,0.0,0.0,0.0,0.0
ARG,Sailing,Women's One Person Dinghy - Laser Radial,0.0,0.0,0.0,0.0
ARG,Sailing,Women's Skiff - 49er  Team,0.0,0.0,0.0,0.0
ARG,Sailing,Women's Two Person Dinghy - 470 Team,0.0,0.0,0.0,0.0
ARG,Sailing,Women's Windsurfer - RS:X,0.0,0.0,0.0,0.0
ARG,Sailing,Women's Windsurfing,0.0,0.0,0.0,0.0
ARG,Shooting,10m Air Rifle Men,0.0,0.0,0.0,0.3126151488593153
ARG,Shooting,10m Air Rifle Mixed Team,0.0,0.0,0.0,0.3126151488593153
ARG,Shooting,10m Air Rifle Women,0.0,0.0,0.0,0.0
ARG,Shooting,50m Rifle 3 Positions Men,0.0,0.0,0.0,0.0
ARG,Shooting,"Shooting Men's Air Pistol, 10 metres",0.0,0.0,0.0,0.0525412280687851
ARG,Shooting,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,0.0,0.0625240614018542
ARG,Shooting,"Shooting Men's Free Pistol, 50 metres",0.0,0.0,0.0,0.0525412280687851
ARG,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",0.0,0.0,0.0,0.0367788596481495
ARG,Shooting,Shooting Men's Skeet,0.0,0.0,0.0,0.6033472372984787
ARG,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,0.0,0.3037740798344249
ARG,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.08879467543624675
ARG,Shooting,Shooting Men's Trap,0.0,0.0,0.0,0.7151849941877497
ARG,Shooting,Shooting Mixed Skeet,0.0,0.0,0.0,0.0
ARG,Shooting,"Shooting Women's Air Pistol, 10 metres",0.0,0.0,0.0,0.0514904035074094
ARG,Shooting,"Shooting Women's Air Rifle, 10 metres",0.0,0.0,0.0,0.6290924390521833
ARG,Shooting,Shooting Women's Skeet,0.0,0.0,0.0,0.6033472372984787
ARG,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.0367788596481495
ARG,Shooting,"Shooting Women's Sporting Pistol, 25 metres",0.0,0.0,0.0,0.0514904035074094
ARG,Shooting,Skeet Men,0.0,0.0,0.0,0.0
ARG,Shooting,Skeet Women,0.0,0.0,0.0,0.0
ARG,Swimming,Men's 100m Backstroke,0.0,0.0,0.0,0.3126151488593153
ARG,Swimming,Men's 100m Butterfly,0.0,0.0,0.0,0.0
ARG,Swimming,Men's 50m Freestyle,0.0,0.0,0.0,0.0
ARG,Swimming,"Swimming Men's 1,500 metres Freestyle",0.0,0.0,0.0,0.6816336671209684
ARG,Swimming,Swimming Men's 10 kilometres Open Water,0.0,0.0,0.0,0.0
ARG,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.1440058557068947
ARG,Swimming,Swimming Men's 100 metres Breaststroke,0.0,0.0,0.0,0.0893200877169346
ARG,Swimming,Swimming Men's 100 metres Butterfly,0.0,0.0,0.0,0.7184125267691179
ARG,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.0,0.6290924390521833
ARG,Swimming,Swimming Men's 200 metres Backstroke,0.0,0.0,0.0,0.0367788596481495
ARG,Swimming,Swimming Men's 200 metres Breaststroke,0.0,0.0,0.0,0.1118377568892712
ARG,Swimming,Swimming Men's 200 metres Butterfly,0.0,0.0,0.0,0.1276001253099067
ARG,Swimming,Swimming Men's 200 metres Freestyle,0.0,0.0,0.0,0.6558884653672638
ARG,Swimming,Swimming Men's 200 metres Individual Medley,0.0,0.0,0.0,0.0367788596481495
ARG,Swimming,Swimming Men's 4 x 100 metres Medley Relay,0.0,0.0,0.0,0.03677885964814957
ARG,Swimming,Swimming Men's 400 metres Freestyle,0.0,0.0,0.0,0.6816336671209684
ARG,Swimming,Swimming Men's 400 metres Individual Medley,0.0,0.0,0.0,0.0
ARG,Swimming,Swimming Men's 50 metres Freestyle,0.0,0.0,0.0,0.1329721978124498
ARG,Swimming,Swimming Women's 10 kilometres Open Water,0.0,0.0,0.0,0.1072269960587451
ARG,Swimming,Swimming Women's 100 metres Backstroke,0.0,0.0,0.0,0.0257452017537047
ARG,Swimming,Swimming Women's 100 metres Breaststroke,0.0,0.0,0.0,0.1533453270636114
ARG,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.0257452017537047
ARG,Swimming,Swimming Women's 100 metres Freestyle,0.0,0.0,0.0,0.0625240614018542
ARG,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.6816336671209684
ARG,Swimming,Swimming Women's 200 metres Butterfly,0.0,0.0,0.0,0.7184125267691179
ARG,Swimming,Swimming Women's 200 metres Freestyle,0.0,0.0,0.0,0.0367788596481495
ARG,Swimming,Swimming Women's 200 metres Individual Medley,0.0,0.0,0.0,0.6926673250154132
ARG,Swimming,Swimming Women's 4 x 100 metres Medley Relay,0.0,0.0,0.0,0.0257452017537047
ARG,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,0.0,0.0,0.0,0.0
ARG,Swimming,Swimming Women's 400 metres Freestyle,0.0,0.0,0.0,0.0782864298224898
ARG,Swimming,Swimming Women's 400 metres Individual Medley,0.0,0.0,0.0,0.6401260969466281
ARG,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.0782864298224898
ARG,Swimming,Swimming Women's 800 metres Freestyle,0.0,0.0,0.0,0.0625240614018542
ARG,Swimming,Women's 100m Breaststroke,0.0,0.0,0.0,0.3126151488593153
ARG,Swimming,Women's 1500m Freestyle,0.0,0.0,0.0,0.0
ARG,Swimming,Women's 200m Breaststroke,0.0,0.0,0.0,0.3126151488593153
ARG,Swimming,Women's 400m Freestyle,0.0,0.0,0.0,0.3126151488593153
ARG,Swimming,Women's 400m Individual Medley,0.0,0.0,0.0,0.0
ARG,Swimming,Women's 800m Freestyle,0.0,0.0,0.0,0.3126151488593153
ARG,Table Tennis,Men's Singles,0.0,0.0,0.0,0.3126151488593153
ARG,Table Tennis,Table Tennis Men's Doubles,0.0,0.0,0.0,0.3601729788401342
ARG,Table Tennis,Table Tennis Men's Singles,0.0,0.0,0.0,0.0893200877169346
ARG,Table Tennis,Table Tennis Women's Doubles,0.0,0.0,0.0,0.0
ARG,Table Tennis,Table Tennis Women's Singles,0.0,0.0,0.0,0.0
ARG,Tennis,Men's Doubles,0.0,0.0,0.0,0.0
ARG,Tennis,Men's Doubles Team,0.0,0.0,0.0,0.0
ARG,Tennis,Men's Singles,0.0,0.0,0.0,0.937845446577946
ARG,Tennis,Mixed Doubles,0.0,0.0,0.0,0.0
ARG,Tennis,Mixed Doubles Team,0.0,0.0,0.0,0.0
ARG,Tennis,Tennis Men's Doubles,0.0,0.0,0.0,1.5126184557023603
ARG,Tennis,Tennis Men's Singles,0.0,0.0,0.0,1.897472228606605
ARG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ARG,Tennis,Tennis Women's Doubles,0.0,0.0,0.0,0.1247103577661235
ARG,Tennis,Tennis Women's Singles,0.0,0.0,0.0,0.2301305789412787
ARG,Tennis,Women's Doubles,0.0,0.0,0.0,0.0
ARG,Tennis,Women's Singles,0.0,0.0,0.0,0.3126151488593153
ARG,Volleyball,Men,0.0,0.0,0.0,0.0
ARG,Volleyball,Men Team,0.0,0.0,0.0,0.0
ARG,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.43209182884929587
ARG,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.6033472372984786
ARG,Volleyball,Women Team,0.0,0.0,0.0,0.0
ARG,Weightlifting,Weightlifting Men's Featherweight,0.0,0.0,0.0,0.0
ARG,Weightlifting,Weightlifting Men's Lightweight,0.0,0.0,0.0,0.0514904035074094
ARG,Weightlifting,Weightlifting Men's Middle-Heavyweight,0.0,0.0,0.0,0.0367788596481495
ARG,Weightlifting,Weightlifting Men's Middleweight,0.0,0.0,0.0,0.0750588972411216
ARG,Weightlifting,Weightlifting Women's Heavyweight,0.0,0.0,0.0,0.0525412280687851
ARG,Weightlifting,Weightlifting Women's Middleweight,0.0,0.0,0.0,0.6033472372984787
ARG,Wrestling,Men's Freestyle 65kg,0.0,0.0,0.0,0.0
ARG,Wrestling,"Wrestling Men's Lightweight, Freestyle",0.0,0.0,0.0,0.0257452017537047
ARG,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",0.0,0.0,0.0,0.0
ARG,Wrestling,"Wrestling Women's Flyweight, Freestyle",0.0,0.0,0.0,0.1072269960587451
ARM,Athletics,Athletics Men's Javelin Throw,0.0,0.0,0.0,0.0750588972411216
ARM,Athletics,Athletics Men's Long Jump,0.0,0.0,0.0,0.2769780535193446
ARM,Athletics,Athletics Men's Triple Jump,0.0,0.0,0.0,0.6290924390521833
ARM,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.1276001253099067
ARM,Athletics,Athletics Women's 200 metres,0.0,0.0,0.0,1.2066944745969574
ARM,Athletics,Athletics Women's 400 metres Hurdles,0.0,0.0,0.0,0.6033472372984787
ARM,Athletics,Athletics Women's 800 metres,0.0,0.0,0.0,0.0367788596481495
ARM,Athletics,Athletics Women's Javelin Throw,0.0,0.0,0.0,0.1072269960587451
ARM,Athletics,Athletics Women's Long Jump,0.0,0.0,0.0,0.6033472372984787
ARM,Athletics,Men's 800m,0.0,0.0,0.0,0.3126151488593153
ARM,Athletics,Men's Triple Jump,0.0,0.0,0.0,0.0
ARM,Boxing,Boxing Men's Bantamweight,0.0,0.0,0.0,0.6401260969466281
ARM,Boxing,Boxing Men's Featherweight,0.0,0.0,0.0,0.0257452017537047
ARM,Boxing,Boxing Men's Flyweight,0.0,0.0,0.0,0.6658712987003329
ARM,Boxing,Boxing Men's Light-Flyweight,0.0,0.0,0.0,0.7566925643620899
ARM,Boxing,Boxing Men's Light-Welterweight,0.0,0.0,0.0,0.6784061345396003
ARM,Boxing,Boxing Men's Lightweight,0.0,0.0,0.0,0.1375829586429759
ARM,Boxing,Boxing Men's Middleweight,0.0,0.0,0.0,0.0750588972411216
ARM,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.6033472372984787
ARM,Boxing,Men's +92kg,0.0,0.0,0.0,0.0
ARM,Boxing,Men's Fly (48-52kg),0.0,0.0,0.0,0.0
ARM,Boxing,Men's Light (57-63kg),0.0,0.0,0.0,0.0
ARM,Boxing,Men's Middle (69-75kg),0.0,0.0,0.0,0.0
ARM,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.0257452017537047
ARM,Diving,Diving Men's Platform,0.0,0.0,0.0,0.0257452017537047
ARM,Diving,Diving Women's Springboard,0.0,0.0,0.0,0.0257452017537047
ARM,Gymnastics,Gymnastics Men's Floor Exercise,0.0,0.0,0.0,0.1329721978124498
ARM,Gymnastics,Gymnastics Men's Horizontal Bar,0.0,0.0,0.0,0.1329721978124498
ARM,Gymnastics,Gymnastics Men's Horse Vault,0.0,0.0,0.0,0.1329721978124498
ARM,Gymnastics,Gymnastics Men's Individual All-Around,0.0,0.0,0.0,0.1329721978124498
ARM,Gymnastics,Gymnastics Men's Parallel Bars,0.0,0.0,0.0,0.1329721978124498
ARM,Gymnastics,Gymnastics Men's Pommelled Horse,0.0,0.0,0.0,0.7363194351109285
ARM,Gymnastics,Gymnastics Men's Rings,0.0,0.0,0.0,0.1329721978124498
ARM,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,0.6033472372984787
ARM,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,0.6033472372984787
ARM,Gymnastics,Gymnastics Women's Individual All-Around,0.0,0.0,0.0,0.6033472372984787
ARM,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,0.6033472372984787
ARM,Gymnastics,Men,0.0,0.0,0.0,0.6252302977186307
ARM,Gymnastics,Men's Pommel Horse,0.0,0.0,0.0,0.0
ARM,Gymnastics,Men's Rings,0.0,0.0,0.0,0.3126151488593153
ARM,Gymnastics,Men's Vault,0.0,0.0,0.0,0.0
ARM,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.1643789849580563
ARM,Judo,Judo Men's Half-Lightweight,0.0,0.0,0.0,0.0750588972411216
ARM,Judo,Judo Men's Half-Middleweight,0.0,0.0,0.0,0.0257452017537047
ARM,Judo,Men -73 kg,0.0,0.0,0.0,0.0
ARM,Shooting,10m Air Pistol Women,0.0,0.0,0.0,0.0
ARM,Shooting,"Shooting Men's Air Pistol, 10 metres",0.0,0.0,0.0,0.0525412280687851
ARM,Shooting,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,0.0,0.6033472372984787
ARM,Shooting,"Shooting Men's Free Pistol, 50 metres",0.0,0.0,0.0,0.0525412280687851
ARM,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.0257452017537047
ARM,Swimming,Men's 100m Freestyle,0.0,0.0,0.0,0.0
ARM,Swimming,Men's 50m Freestyle,0.0,0.0,0.0,0.0
ARM,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.0,0.0750588972411216
ARM,Swimming,Swimming Men's 50 metres Freestyle,0.0,0.0,0.0,0.6401260969466281
ARM,Swimming,Swimming Women's 100 metres Backstroke,0.0,0.0,0.0,0.1072269960587451
ARM,Swimming,Swimming Women's 100 metres Breaststroke,0.0,0.0,0.0,0.0782864298224898
ARM,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.0367788596481495
ARM,Swimming,Women's 100m Butterfly,0.0,0.0,0.0,0.3126151488593153
ARM,Swimming,Women's 100m Freestyle,0.0,0.0,0.0,0.0
ARM,Tennis,Tennis Men's Singles,0.0,0.0,0.0,0.0257452017537047
ARM,Weightlifting,Men's +102kg,0.0,0.0,0.0,0.0
ARM,Weightlifting,Men's 102kg,0.0,0.0,0.0,0.0
ARM,Weightlifting,Men's 109kg,0.0,0.0,0.0,0.0
