Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss,p_max_c,a_max_c,alpha_c,beta_c,t,result,real_medal,mapped_result,difference
Matthew Gray,Archery,Archery Men's Individual,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.1831230120910594,9.301186823677403,0.05,0.05,20.0,2.41771867991042,0.0,0.0,0.0
Simon Fairweather,Archery,Archery Men's Individual,AUS,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.859165783151582,3.720474729470961,0.02,0.02,24.0,1.0028186917002837,3.0,0.0,-3.0
Matthew Gray,Archery,Archery Men's Team,AUS,1996.0,No medal,3.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.1831230120910594,9.301186823677403,0.05,0.05,20.0,2.41771867991042,0.0,0.0,0.0
Simon Fairweather,Archery,Archery Men's Team,AUS,1996.0,No medal,3.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.859165783151582,3.720474729470961,0.02,0.02,24.0,1.0028186917002837,0.0,0.0,0.0
Shaun Creighton,Athletics,"Athletics Men's 10,000 metres",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Kyle Vander-kuyp,Athletics,Athletics Men's 110 metres Hurdles,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Dion Russell,Athletics,Athletics Men's 20 kilometres Walk,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Nicholas A'hern,Athletics,Athletics Men's 20 kilometres Walk,AUS,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8031157924844884,3.948474105414779,0.06,0.0325300686215956,24.0,0.8647081475650038,0.0,0.0,0.0
Christopher Unthank,Athletics,"Athletics Men's 3,000 metres Steeplechase",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Rohan Robinson,Athletics,Athletics Men's 400 metres Hurdles,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Duane Cousins,Athletics,Athletics Men's 50 kilometres Walk,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Scott Ferrier,Athletics,Athletics Men's Decathlon,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Timothy Forsyth,Athletics,Athletics Men's High Jump,AUS,1996.0,No medal,1.0,1.0,1992.0,20.0,1.0,20.01735882602048,0.05,0.3475891297628983,2.78014581422198e-05,0.8031157924844884,3.948474105414779,0.06,0.0325300686215956,24.0,0.3011015942417724,0.0,0.0,0.0
Andrew Currey,Athletics,Athletics Men's Javelin Throw,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Roderic Highden,Athletics,Athletics Men's Marathon,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Stephen Moneghetti,Athletics,Athletics Men's Marathon,AUS,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8031157924844884,3.948474105414779,0.06,0.0325300686215956,24.0,0.8647081475650038,0.0,0.0,0.0
Andrew Murphy,Athletics,Athletics Men's Triple Jump,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Margaret (leaney-),Athletics,"Athletics Women's 1,500 metres",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Kylie Risk,Athletics,"Athletics Women's 10,000 metres",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Catherine Freeman,Athletics,Athletics Women's 200 metres,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Melinda Gainsford-taylor,Athletics,Athletics Women's 200 metres,AUS,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8031157924844884,3.948474105414779,0.06,0.0325300686215956,24.0,0.8647081475650038,0.0,0.0,0.0
Lauren Hewitt,Athletics,Athletics Women's 4 x 100 metres Relay,AUS,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Sharon Cripps,Athletics,Athletics Women's 4 x 100 metres Relay,AUS,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Melinda Gainsford-taylor,Athletics,Athletics Women's 4 x 400 metres Relay,AUS,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Catherine Freeman,Athletics,Athletics Women's 400 metres,AUS,1996.0,Silver,1.0,6.0,1992.0,20.0,1.585503803159155,4.0,1.0,0.05,6.048384286829674,0.8031157924844884,3.948474105414779,0.06,0.0325300686215956,24.0,4.168699907324728,3.0,1.0,-2.0
Lee Naylor,Athletics,Athletics Women's 400 metres,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Kate Anderson-richardson,Athletics,"Athletics Women's 5,000 metres",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Daniela Costian,Athletics,Athletics Women's Discus Throw,AUS,1996.0,No medal,1.0,1.0,1992.0,20.0,1.0,20.01735882602048,0.05,0.3475891297628983,2.78014581422198e-05,0.8031157924844884,3.948474105414779,0.06,0.0325300686215956,24.0,0.3011015942417724,0.0,0.0,0.0
Lisa-Marie Vizaniari,Athletics,Athletics Women's Discus Throw,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Jane Jamieson,Athletics,Athletics Women's Heptathlon,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Alison (-ferrier),Athletics,Athletics Women's High Jump,AUS,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8031157924844884,3.948474105414779,0.06,0.0325300686215956,24.0,0.8647081475650038,0.0,0.0,0.0
Joanna (-nixon),Athletics,Athletics Women's Javelin Throw,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Louise Mcpaul-currey,Athletics,Athletics Women's Javelin Throw,AUS,1996.0,Silver,1.0,6.0,1992.0,20.0,1.585503803159155,4.0,1.0,0.05,6.048384286829674,0.8031157924844884,3.948474105414779,0.06,0.0325300686215956,24.0,4.168699907324728,0.0,1.0,1.0
Kerryn (hindmarsh-),Athletics,Athletics Women's Marathon,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.0813251715539892,0.0,2.0570105330900987,9.87118526353695,0.15,0.0813251715539892,20.0,1.6129977458150515,0.0,0.0,0.0
Peter Blackburn,Badminton,Badminton Men's Doubles,AUS,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.2623422590682947,9.301186823677403,0.05,0.05,20.0,2.4778471538061675,0.0,0.0,0.0
Amanda Hardy,Badminton,Badminton Mixed Doubles,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.2623422590682947,9.301186823677403,0.05,0.05,20.0,2.4778471538061675,0.0,0.0,0.0
Peter Blackburn,Badminton,Badminton Mixed Doubles,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.2623422590682947,9.301186823677403,0.05,0.05,20.0,2.4778471538061675,0.0,0.0,0.0
Rhonda Cator,Badminton,Badminton Mixed Doubles,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.2623422590682947,9.301186823677403,0.05,0.05,20.0,2.4778471538061675,0.0,0.0,0.0
Amanda Hardy,Badminton,Badminton Women's Doubles,AUS,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.2623422590682947,9.301186823677403,0.05,0.05,20.0,2.4778471538061675,0.0,0.0,0.0
Rhonda Cator,Badminton,Badminton Women's Doubles,AUS,1996.0,No medal,2.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8943743373636865,3.720474729470961,0.02,0.02,24.0,1.02903991221937,0.0,0.0,0.0
Grant Mcdonald,Baseball,Baseball Men's Baseball,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,7.0409115033890926,0.586189534777808,0.0832547769916992,0.0,0.2499999999999999,0.4152051702561152,0.0542993302032762,0.028364620105647,20.0,1.0111227497581006,0.0,0.0,0.0
Michael Nakamura,Baseball,Baseball Men's Baseball,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3414722862402301,0.2908414594167962,0.0,0.2499999999999999,0.4152051702561152,0.0542993302032762,0.028364620105647,20.0,0.0266252585904209,0.0,0.0,0.0
Andrew Gaze,Basketball,Basketball Men's Basketball,AUS,1996.0,No medal,12.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.7887486747273731,3.720474729470961,0.02,0.02,24.0,0.95037625066211,0.0,0.0,0.0
Andrew Vlahov,Basketball,Basketball Men's Basketball,AUS,1996.0,No medal,12.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.7887486747273731,3.720474729470961,0.02,0.02,24.0,0.95037625066211,0.0,0.0,0.0
Brett Maher,Basketball,Basketball Men's Basketball,AUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.224684518136589,9.301186823677403,0.05,0.05,20.0,2.4492644219703608,0.0,0.0,0.0
Marcus Bradtke,Basketball,Basketball Men's Basketball,AUS,1996.0,No medal,12.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.7887486747273731,3.720474729470961,0.02,0.02,24.0,0.95037625066211,0.0,0.0,0.0
Samuel Mackinnon,Basketball,Basketball Men's Basketball,AUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.224684518136589,9.301186823677403,0.05,0.05,20.0,2.4492644219703608,0.0,0.0,0.0
Shane Heal,Basketball,Basketball Men's Basketball,AUS,1996.0,No medal,12.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.7887486747273731,3.720474729470961,0.02,0.02,24.0,0.95037625066211,0.0,0.0,0.0
Carla (porter-),Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05,0.05,0.0,2.224684518136589,9.301186823677403,0.05,0.05,20.0,5.388381728334793,0.16666666666666666,0.16666666666666666,0.0
Jennifer Whittle,Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05,0.05,0.0,2.224684518136589,9.301186823677403,0.05,0.05,20.0,5.388381728334793,0.16666666666666666,0.16666666666666666,0.0
Michele Timms,Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05,0.05,0.0,2.224684518136589,9.301186823677403,0.05,0.05,20.0,5.388381728334793,0.16666666666666666,0.16666666666666666,0.0
Michelle Brogan-griffiths,Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05,0.05,0.0,2.224684518136589,9.301186823677403,0.05,0.05,20.0,5.388381728334793,0.16666666666666666,0.16666666666666666,0.0
Rachael Sporn,Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05,0.05,0.0,2.224684518136589,9.301186823677403,0.05,0.05,20.0,5.388381728334793,0.16666666666666666,0.16666666666666666,0.0
Sandra Brondello,Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05,0.05,0.0,2.224684518136589,9.301186823677403,0.05,0.05,20.0,5.388381728334793,0.16666666666666666,0.16666666666666666,0.0
Shelley Gorman-sandie,Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05,0.05,0.0,2.224684518136589,9.301186823677403,0.05,0.05,20.0,5.388381728334793,0.16666666666666666,0.16666666666666666,0.0
Trisha (-dykstra),Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05,0.05,0.0,2.224684518136589,9.301186823677403,0.05,0.05,20.0,5.388381728334793,0.16666666666666666,0.16666666666666666,0.0
Julien Prosser,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,AUS,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,4.959491525339501,0.6210744636237759,0.1252294701708897,0.0,0.3499999999999999,0.6274259773896285,0.0578291504228234,0.0233617561292101,20.0,0.6533608012016499,0.0,0.0,0.0
Lee Zahner,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,AUS,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.7226318694597195,0.0731071719496495,0.0,0.3499999999999999,0.6274259773896285,0.0578291504228234,0.0233617561292101,20.0,1.5851303300604296,0.0,0.0,0.0
Kerri-Ann Pottharst,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,AUS,1996.0,Bronze,2.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.3861207389743046,0.4198371103545038,0.0,0.3499999999999999,0.6274259773896285,0.0578291504228234,0.0233617561292101,20.0,0.008954025185211,1.5,0.0,-1.5
Natalie Cook,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,AUS,1996.0,Bronze,2.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.3212018656259056,0.0921560546387996,0.0,0.3499999999999999,0.6274259773896285,0.0578291504228234,0.0233617561292101,20.0,1.5261677888486598,1.5,0.0,-1.5
Richard Rowles,Boxing,Boxing Men's Light-Middleweight,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.1831230120910594,9.301186823677403,0.05,0.05,20.0,2.41771867991042,0.0,0.0,0.0
Andrew Trim,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",AUS,1996.0,Bronze,2.0,4.0,1992.0,20.0,1.2902307257929546,4.76038658461825,1.0,0.05,2.1640154929084456,0.97642399216098,4.9339771741498,0.1625,0.0638985061768554,24.0,2.6191226220783737,1.0,0.0,-1.0
Daniel Collins,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",AUS,1996.0,Bronze,2.0,4.0,1992.0,20.0,1.2902307257929546,4.76038658461825,1.0,0.05,2.1640154929084456,0.97642399216098,4.9339771741498,0.1625,0.0638985061768554,24.0,2.6191226220783737,1.0,0.0,-1.0
Clint Robinson,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",AUS,1996.0,Bronze,1.0,4.0,1992.0,20.0,1.057152972087384,25.767279740429007,0.05,0.2325105192444747,4.84811451809297e-05,0.97642399216098,4.9339771741498,0.1625,0.0638985061768554,24.0,1.6739933734988433,0.0,0.0,0.0
Annemarie Cox-wood,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",AUS,1996.0,Bronze,2.0,4.0,1992.0,20.0,1.2902307257929546,4.76038658461825,1.0,0.05,2.1640154929084456,0.97642399216098,4.9339771741498,0.1625,0.0638985061768554,24.0,2.6191226220783737,0.0,0.0,0.0
Katrin Borchert,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",AUS,1996.0,Bronze,2.0,4.0,1996.0,16.0,5.5,12.3349429353745,0.40625,0.1597462654421385,0.0,2.465703982362205,12.3349429353745,0.40625,0.1597462654421385,20.0,2.405905234390964,0.0,0.0,0.0
Shelley Oates-wilding,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",AUS,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,12.3349429353745,0.40625,0.1597462654421385,0.0,2.465703982362205,12.3349429353745,0.40625,0.1597462654421385,20.0,1.0935932883595294,0.0,0.0,0.0
Yanda Nossiter,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",AUS,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,12.3349429353745,0.40625,0.1597462654421385,0.0,2.465703982362205,12.3349429353745,0.40625,0.1597462654421385,20.0,1.0935932883595294,0.0,0.0,0.0
Katrin Borchert,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.3349429353745,0.40625,0.1597462654421385,0.0,2.465703982362205,12.3349429353745,0.40625,0.1597462654421385,20.0,1.0935932883595294,1.0,0.0,-1.0
Danielle Woodward,Canoeing,"Canoeing Women's Kayak Singles, Slalom",AUS,1996.0,No medal,1.0,1.0,1992.0,20.0,1.0058677113090204,20.01137151533696,0.05,0.4478704745297349,6.508210773218693e-05,0.97642399216098,4.9339771741498,0.1625,0.0638985061768554,24.0,0.1792136398645009,0.0,0.0,0.0
Shane Kelly,Cycling,"Cycling Men's 1,000 metres Time Trial",AUS,1996.0,No medal,1.0,1.0,1992.0,20.0,1.0058677113090204,20.01137151533696,0.05,0.4478704745297349,6.508210773218693e-05,1.3611685049059796,5.56349880056518,0.0216817459956238,0.159852455448448,24.0,0.1036421699044975,1.0,0.0,-1.0
Bradley Mcgee,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",AUS,1996.0,Bronze,1.0,4.0,1996.0,16.0,5.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.3692056291028363,1.0,0.0,-1.0
Cadel Evans,Cycling,"Cycling Men's Mountainbike, Cross-Country",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.1678207405012892,0.0,0.0,0.0
Robert Woods,Cycling,"Cycling Men's Mountainbike, Cross-Country",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.1678207405012892,0.0,0.0,0.0
Stuart O'grady,Cycling,Cycling Men's Points Race,AUS,1996.0,Bronze,1.0,4.0,1996.0,16.0,5.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.3692056291028363,0.0,0.0,0.0
Robert Mcewen,Cycling,"Cycling Men's Road Race, Individual",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.1678207405012892,0.0,0.0,0.0
Darryn Hill,Cycling,Cycling Men's Sprint,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.1678207405012892,0.0,0.0,0.0
Bradley Mcgee,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",AUS,1996.0,Bronze,5.0,4.0,1996.0,16.0,5.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.3692056291028363,0.0,0.0,0.0
Brett Aitken,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",AUS,1992.0,Silver,4.0,6.0,1992.0,16.0,7.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,1.3611685049059796,5.56349880056518,0.0216817459956238,0.159852455448448,24.0,0.0834368055981603,0.0,0.0,0.0
Brett Aitken,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",AUS,1996.0,Bronze,5.0,4.0,1992.0,20.0,5.5,4.000006449885999,0.0752748273526113,0.4250022772156327,0.0,1.3611685049059796,5.56349880056518,0.0216817459956238,0.159852455448448,24.0,0.0007803400884915,0.0,0.0,0.0
Anna (-millward),Cycling,Cycling Women's Individual Time Trial,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.1678207405012892,0.0,0.0,0.0
Alison Grigson,Cycling,"Cycling Women's Mountainbike, Cross-Country",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.1678207405012892,0.0,0.0,0.0
Anna (-millward),Cycling,"Cycling Women's Road Race, Individual",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.1678207405012892,0.0,0.0,0.0
Tracey Watson-gaudry,Cycling,"Cycling Women's Road Race, Individual",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.1678207405012892,0.0,0.0,0.0
Michelle Ferris,Cycling,Cycling Women's Sprint,AUS,1996.0,Silver,1.0,6.0,1996.0,16.0,7.5,13.908747001412948,0.0542043649890597,0.3996311386211201,0.0,3.422152945562264,13.908747001412948,0.0542043649890597,0.3996311386211201,20.0,0.5034622215038677,0.0,0.0,0.0
Mary Hanna,Equestrian,"Equestrian Mixed Dressage, Individual",AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,6.6505966367817,0.0591951194943756,0.1567253653225091,0.0,7.631703461140578,6.6505966367817,0.0591951194943755,0.1567253653225091,20.0,0.4360682444088936,0.0,0.0,0.0
